Nombre espacio, Area(m2)
"P04_E01", 74.34
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 1.226, 0.000, 0.709, 0.000, 0.356, 0.902, 0.421, 3.712, -7.327, 0.000, 0.000, 20.83
1, 0, -1.142, 0.000, -0.934, 0.000, -0.335, -0.836, 0.395, 3.475, -3.416, 2.793, -0.000, 20.64
1, 0, -0.809, 0.000, -0.790, 0.000, -0.239, -0.591, 0.373, 3.338, -2.241, 0.958, -0.000, 20.58
1, 0, -0.800, 0.000, -0.769, 0.000, -0.236, -0.585, 0.355, 3.253, -2.436, 1.218, -0.000, 20.49
1, 0, -0.794, 0.000, -0.738, 0.000, -0.234, -0.581, 0.339, 3.196, -2.626, 1.438, -0.000, 20.40
1, 0, -0.781, 0.000, -0.700, 0.000, -0.230, -0.573, 0.325, 3.155, -2.812, 1.617, -0.000, 20.29
1, 0, -0.766, 0.000, -0.660, 0.000, -0.225, -0.562, 0.313, 3.124, -2.995, 1.772, 0.000, 20.17
1, 0, -0.752, 0.000, -0.623, 0.000, -0.221, -0.552, 0.301, 3.190, -3.177, 1.832, 0.000, 20.05
1, 1, -0.767, 0.000, -0.635, 0.000, -0.225, -0.559, 0.442, 3.178, -3.156, 0.751, -0.971, 20.00
1, 0, -0.607, 0.000, -0.570, 0.000, -0.175, -0.417, 1.559, 3.167, -2.702, -0.255, -0.000, 20.02
1, 0, -0.543, 0.000, -0.580, 0.000, -0.144, -0.353, 2.294, 3.157, -2.286, -1.544, 0.000, 20.12
1, 0, -0.478, 0.000, -0.652, 0.000, -0.116, -0.285, 3.211, 3.147, -1.689, -3.139, 0.000, 20.33
1, 0, -0.402, 0.000, -0.874, 0.000, -0.081, -0.217, 4.250, 3.139, -1.140, -4.675, 0.000, 20.64
1, 0, -0.483, 0.000, -1.346, 0.000, -0.097, -0.223, 4.643, 3.131, -1.038, -4.587, 0.000, 20.95
1, 0, -0.568, 0.000, -1.799, 0.000, -0.124, -0.198, 4.487, 3.124, -0.922, -4.000, -0.000, 21.21
1, 0, -0.717, 0.000, -2.115, 0.000, -0.195, -0.361, 4.107, 3.452, -1.222, -2.949, -0.000, 21.41
1, 0, -0.958, 0.000, -2.131, 0.000, -0.290, -0.605, 3.122, 3.474, -1.476, -1.136, 0.000, 21.49
1, 0, -1.253, 0.000, -1.931, 0.000, -0.364, -0.835, 1.692, 3.485, -1.677, 0.883, 0.000, 21.43
1, 0, -1.401, 0.000, -1.783, 0.000, -0.412, -0.992, 0.982, 4.585, -2.098, 1.120, 0.000, 21.35
1, 0, -1.542, 0.000, -1.869, 0.000, -0.455, -1.105, 0.751, 7.415, -2.127, -1.068, -0.000, 21.42
1, 0, -1.688, 0.000, -1.891, 0.000, -0.498, -1.217, 0.633, 7.704, -2.372, -0.670, -0.000, 21.47
1, 0, -1.804, 0.000, -1.871, 0.000, -0.532, -1.307, 0.555, 7.880, -2.608, -0.315, 0.000, 21.49
1, 0, -1.894, 0.000, -1.824, 0.000, -0.558, -1.377, 0.500, 7.999, -2.837, -0.008, 0.000, 21.49
1, 0, -1.815, 0.000, -1.632, 0.000, -0.535, -1.323, 0.458, 6.020, -3.017, 1.843, -0.000, 21.37
1, 0, -1.552, 0.000, -1.354, 0.000, -0.458, -1.133, 0.426, 3.723, -2.929, 3.276, 0.000, 21.15
1, 0, -1.392, 0.000, -1.145, 0.000, -0.410, -1.017, 0.400, 3.486, -3.074, 3.152, -0.000, 20.94
1, 0, -1.263, 0.000, -0.982, 0.000, -0.371, -0.924, 0.378, 3.349, -3.223, 3.036, 0.000, 20.74
1, 0, -1.153, 0.000, -0.850, 0.000, -0.339, -0.844, 0.360, 3.264, -3.376, 2.938, 0.000, 20.54
1, 0, -1.059, 0.000, -0.743, 0.000, -0.311, -0.776, 0.344, 3.206, -3.530, 2.869, -0.000, 20.35
1, 0, -0.975, 0.000, -0.653, 0.000, -0.286, -0.716, 0.329, 3.165, -3.687, 2.822, -0.000, 20.16
1, 0, -0.896, 0.000, -0.576, 0.000, -0.262, -0.659, 0.317, 3.134, -3.845, 2.788, 0.000, 19.97
1, 1, -1.164, 0.000, -0.720, 0.000, -0.341, -0.856, 0.305, 3.199, -4.090, -0.383, -4.049, 20.00
1, 1, -1.261, 0.000, -0.778, 0.000, -0.368, -0.922, 0.445, 3.187, -4.090, 0.000, -3.786, 20.00
1, 1, -1.012, 0.000, -0.705, 0.000, -0.290, -0.694, 1.865, 3.176, -3.622, 0.000, -1.282, 20.00
1, 0, -0.741, 0.000, -0.616, 0.000, -0.193, -0.483, 2.517, 3.165, -2.720, -0.929, 0.000, 20.06
1, 0, -0.611, 0.000, -0.642, 0.000, -0.145, -0.372, 3.432, 3.156, -2.107, -2.711, 0.000, 20.24
1, 0, -0.688, 0.000, -0.849, 0.000, -0.167, -0.376, 4.265, 3.147, -1.970, -3.361, 0.000, 20.47
1, 0, -0.868, 0.000, -1.127, 0.000, -0.221, -0.439, 4.625, 3.139, -2.052, -3.057, 0.000, 20.67
1, 0, -1.097, 0.000, -1.300, 0.000, -0.294, -0.602, 4.005, 3.131, -2.320, -1.522, 0.000, 20.77
1, 0, -1.133, 0.000, -1.405, 0.000, -0.312, -0.656, 3.876, 3.459, -2.359, -1.470, 0.000, 20.87
1, 0, -1.148, 0.000, -1.425, 0.000, -0.346, -0.783, 3.308, 3.481, -2.601, -0.486, 0.000, 20.90
1, 0, -1.403, 0.000, -1.342, 0.000, -0.405, -0.953, 1.897, 3.492, -2.789, 1.503, 0.000, 20.80
1, 0, -1.464, 0.000, -1.261, 0.000, -0.427, -1.044, 1.009, 4.591, -2.977, 1.574, 0.000, 20.70
