hci(W/m2K), hri(W/m2K), Taire interior(ºC), Tradiante interior(ºC), Carga sensible del espacio(W), hce(W/m2K), hre(W/m2K), Taire exterior(ºC), Tradiante exterior(ºC), Radiación Directa(W/m2), Radiación difusa(W/m2), Angulo Radiación Directa con la normal, Azimuth, Zenit, Caudal de aire (m3/s), Delta T ext-int (ºC)
2.00, 5.70, 25.12, 25.12, -625.31, 20.00, 4.63, 3.33, 0.48, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.84, 24.84, -223.61, 20.00, 4.63, 12.22, 9.62, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.69, 24.69, -101.74, 20.00, 4.63, 15.00, 12.43, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.54, 24.54, -140.41, 20.00, 4.63, 14.44, 11.90, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.38, 24.38, -182.23, 20.00, 4.63, 13.89, 11.32, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.22, 24.22, -224.82, 20.00, 4.63, 13.33, 10.79, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.06, 24.06, -268.09, 20.00, 4.63, 12.78, 10.21, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.90, 23.90, -304.35, 20.00, 4.63, 12.22, 9.68, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.76, 23.76, -304.68, 20.00, 4.63, 12.22, 9.68, 0.00, 3.77, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.73, 23.73, -158.19, 20.00, 4.63, 13.33, 10.79, 0.00, 31.43, 0.00, -51.34, 83.01, 0, 0
2.00, 5.70, 24.31, 24.31, 750.08, 20.00, 4.63, 14.44, 11.90, 0.00, 55.39, 0.00, -39.97, 74.87, 0, 0
2.00, 5.70, 25.03, 25.03, 1174.70, 20.00, 4.63, 16.11, 13.55, 0.00, 79.36, 0.00, -27.02, 68.58, 0, 0
2.00, 5.70, 25.98, 25.98, 1743.97, 20.00, 4.63, 17.78, 15.25, 0.00, 107.46, 0.00, -12.58, 64.72, 0, 0
2.00, 5.70, 26.63, 26.63, 1570.01, 20.00, 4.63, 18.33, 15.78, 18.62, 106.49, 87.57, 2.71, 63.74, 0, 0
2.00, 5.70, 27.04, 27.04, 1394.03, 20.00, 4.63, 18.89, 16.37, 98.57, 89.74, 73.80, 17.81, 65.77, 0, 0
2.00, 5.70, 27.30, 27.30, 1251.01, 20.00, 4.63, 18.33, 15.84, 169.15, 67.40, 60.23, 31.77, 70.55, 0, 0
2.00, 5.70, 27.25, 27.25, 830.22, 20.00, 4.63, 17.78, 15.25, 133.62, 40.92, 47.14, 44.15, 77.56, 0, 0
2.00, 5.70, 26.93, 26.93, 351.54, 20.00, 4.63, 17.22, 14.66, 0.00, 13.83, 35.17, 55.01, 86.22, 0, 0
2.00, 5.70, 26.64, 26.64, 263.36, 20.00, 4.63, 16.11, 13.55, 0.00, 1.26, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 26.53, 26.53, 424.38, 20.00, 4.63, 16.11, 13.55, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 26.43, 26.43, 388.27, 20.00, 4.63, 15.56, 13.02, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 26.33, 26.33, 350.77, 20.00, 4.63, 15.00, 12.43, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 26.24, 26.24, 312.91, 20.00, 4.63, 14.44, 11.85, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 26.04, 26.04, 118.68, 20.00, 4.63, 13.89, 11.32, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 25.76, 25.76, -72.11, 20.00, 4.63, 13.89, 11.26, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 25.50, 25.50, -134.12, 20.00, 4.63, 13.33, 10.73, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 25.25, 25.25, -189.12, 20.00, 4.63, 12.78, 10.15, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 25.02, 25.02, -240.21, 20.00, 4.63, 12.22, 9.62, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.79, 24.79, -289.64, 20.00, 4.63, 11.67, 9.04, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.57, 24.57, -337.90, 20.00, 4.63, 11.11, 8.45, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.35, 24.35, -385.04, 20.00, 4.63, 10.56, 7.93, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.14, 24.14, -425.08, 20.00, 4.63, 10.00, 7.34, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.96, 23.96, -428.21, 20.00, 4.63, 10.00, 7.34, 0.00, 3.77, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.91, 23.91, -255.90, 20.00, 4.63, 11.11, 8.51, 0.00, 38.97, 0.00, -51.47, 83.01, 0, 0
2.00, 5.70, 24.68, 24.68, 979.89, 20.00, 4.63, 13.33, 10.73, 0.00, 63.15, 0.00, -40.11, 74.86, 0, 0
2.00, 5.70, 25.56, 25.56, 1402.80, 20.00, 4.63, 15.00, 12.37, 0.00, 87.26, 0.00, -27.16, 68.55, 0, 0
2.00, 5.70, 25.98, 25.98, 1005.33, 20.00, 4.63, 15.56, 12.96, 0.00, 95.56, 0.00, -12.71, 64.66, 0, 0
2.00, 5.70, 26.09, 26.09, 650.30, 20.00, 4.63, 15.56, 12.96, 4.11, 93.23, 87.67, 2.60, 63.65, 0, 0
2.00, 5.70, 26.01, 26.01, 378.55, 20.00, 4.63, 15.00, 12.43, 8.75, 70.95, 73.89, 17.73, 65.67, 0, 0
2.00, 5.70, 26.07, 26.07, 536.96, 20.00, 4.63, 15.00, 12.43, 68.75, 65.15, 60.31, 31.71, 70.43, 0, 0
2.00, 5.70, 26.18, 26.18, 622.61, 20.00, 4.63, 14.44, 11.90, 184.29, 44.27, 47.21, 44.11, 77.43, 0, 0
2.00, 5.70, 25.92, 25.92, 85.78, 20.00, 4.63, 13.89, 11.32, 0.00, 18.86, 35.20, 54.99, 86.09, 0, 0
