Nombre espacio, Area(m2)
"P03_E02", 86.91
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 3.186, 0.000, 0.000, 0.000, 0.451, 2.885, 0.017, 3.519, -10.058, 0.000, 0.000, 27.35
1, 0, -3.233, 0.000, 0.000, 0.000, -0.365, -2.924, 0.008, 3.194, -5.888, 9.208, -0.000, 26.73
1, 0, -2.507, 0.000, 0.000, 0.000, -0.283, -2.267, 0.004, 3.035, -4.540, 6.557, 0.000, 26.29
1, 0, -2.389, 0.000, 0.000, 0.000, -0.268, -2.159, 0.002, 2.958, -4.599, 6.455, 0.000, 25.86
1, 0, -2.336, 0.000, 0.000, 0.000, -0.261, -2.112, 0.001, 2.921, -4.658, 6.445, -0.000, 25.43
1, 0, -2.311, 0.000, 0.000, 0.000, -0.256, -2.090, 0.000, 2.903, -4.718, 6.472, 0.000, 25.00
1, 0, -2.304, 0.000, 0.000, 0.000, -0.254, -2.084, 0.000, 2.894, -4.776, 6.524, 0.000, 24.57
1, 0, -2.308, 0.000, 0.000, 0.000, -0.253, -2.087, 0.000, 3.008, -4.835, 6.474, 0.000, 24.14
1, 0, -2.226, 0.000, 0.000, 0.000, -0.243, -1.996, 0.221, 3.016, -4.675, 5.904, 0.000, 23.74
1, 0, -1.950, 0.000, 0.000, 0.000, -0.215, -1.617, 1.864, 3.019, -4.127, 3.026, -0.000, 23.54
1, 0, -1.766, 0.000, 0.000, 0.000, -0.158, -0.227, 14.635, 3.021, -3.973, -11.533, -0.000, 24.31
1, 0, -1.384, -0.000, 0.000, 0.000, -0.107, -0.775, 20.761, 3.022, -3.757, -17.760, -0.000, 25.49
1, 0, -1.029, -0.000, 0.000, 0.000, -0.118, -1.157, 29.398, 3.022, -3.771, -26.345, -0.000, 27.25
1, 0, -1.268, -0.000, 0.000, 0.000, -0.177, -2.546, 25.814, 3.023, -4.093, -20.751, 0.000, 28.63
1, 0, -1.137, -0.000, 0.000, 0.000, -0.202, -3.548, 21.538, 3.023, -4.272, -15.401, 0.000, 29.66
1, 0, -1.403, -0.000, 0.000, 0.000, -0.208, -4.004, 18.579, 3.466, -4.808, -11.622, -0.000, 30.44
1, 0, -1.869, -0.000, 0.000, 0.000, -0.212, -4.548, 11.108, 3.502, -5.115, -2.865, 0.000, 30.63
1, 0, -4.272, -0.000, 0.000, 0.000, -0.510, -2.583, 3.319, 3.519, -5.194, 5.722, -0.000, 30.25
1, 0, -3.762, -0.000, 0.000, 0.000, -0.445, -3.049, 1.377, 4.977, -5.488, 6.390, -0.000, 29.82
1, 0, -3.624, -0.000, 0.000, 0.000, -0.428, -3.126, 0.642, 8.722, -5.402, 3.217, 0.000, 29.60
1, 0, -3.582, -0.000, 0.000, 0.000, -0.421, -3.171, 0.312, 9.066, -5.546, 3.343, -0.000, 29.38
1, 0, -3.559, 0.000, 0.000, 0.000, -0.417, -3.187, 0.152, 9.234, -5.688, 3.465, -0.000, 29.15
1, 0, -3.548, 0.000, 0.000, 0.000, -0.414, -3.195, 0.074, 9.316, -5.826, 3.593, 0.000, 28.91
1, 0, -3.396, 0.000, 0.000, 0.000, -0.393, -3.065, 0.036, 6.617, -5.897, 6.098, -0.000, 28.50
1, 0, -3.076, 0.000, 0.000, 0.000, -0.353, -2.779, 0.017, 3.519, -5.673, 8.344, -0.000, 27.95
1, 0, -2.928, 0.000, 0.000, 0.000, -0.333, -2.646, 0.008, 3.194, -5.682, 8.387, 0.000, 27.39
1, 0, -2.834, 0.000, 0.000, 0.000, -0.320, -2.563, 0.004, 3.035, -5.692, 8.369, -0.000, 26.83
1, 0, -2.767, 0.000, 0.000, 0.000, -0.310, -2.503, 0.002, 2.958, -5.704, 8.323, -0.000, 26.28
1, 0, -2.720, 0.000, 0.000, 0.000, -0.302, -2.461, 0.001, 2.921, -5.716, 8.278, -0.000, 25.72
1, 0, -2.685, 0.000, 0.000, 0.000, -0.296, -2.429, 0.000, 2.903, -5.730, 8.238, -0.000, 25.18
1, 0, -2.655, 0.000, 0.000, 0.000, -0.291, -2.402, 0.000, 2.894, -5.745, 8.198, 0.000, 24.63
1, 0, -2.638, 0.000, 0.000, 0.000, -0.287, -2.388, 0.000, 3.008, -5.763, 8.068, 0.000, 24.09
1, 0, -2.535, 0.000, 0.000, 0.000, -0.275, -2.279, 0.221, 3.016, -5.561, 7.413, -0.000, 23.60
1, 0, -2.217, 0.000, 0.000, 0.000, -0.242, -1.838, 2.306, 3.019, -4.980, 3.952, 0.000, 23.33
1, 0, -1.732, 0.000, 0.000, 0.000, -0.138, -0.078, 19.068, 3.021, -4.465, -15.677, -0.000, 24.38
