Nombre espacio, Area(m2)
"P02_E05", 27.65
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 1.279, 0.000, 0.000, 0.000, 0.306, 2.160, 0.263, 4.340, -8.350, 0.000, -0.000, 23.27
1, 0, -0.583, -0.000, 0.000, 0.000, -0.139, -0.981, 0.241, 3.984, -4.430, 1.909, 0.000, 23.14
1, 0, -0.489, -0.000, 0.000, 0.000, -0.117, -0.823, 0.222, 3.771, -3.253, 0.689, -0.000, 23.09
1, 0, -0.447, -0.000, 0.000, 0.000, -0.107, -0.753, 0.205, 3.636, -3.458, 0.924, 0.000, 23.03
1, 0, -0.393, -0.000, 0.000, 0.000, -0.094, -0.663, 0.190, 3.546, -3.660, 1.075, -0.000, 22.96
1, 0, -0.335, 0.000, 0.000, 0.000, -0.080, -0.566, 0.176, 3.481, -3.860, 1.185, 0.000, 22.88
1, 0, -0.278, 0.000, 0.000, 0.000, -0.066, -0.469, 0.163, 3.431, -4.058, 1.277, 0.000, 22.80
1, 0, -0.228, 0.000, 0.000, 0.000, -0.055, -0.387, 0.151, 3.475, -4.256, 1.299, 0.000, 22.71
1, 0, -0.185, 0.000, 0.000, 0.000, -0.044, -0.311, 0.194, 3.453, -4.226, 1.119, 0.000, 22.63
1, 0, -0.172, 0.000, 0.000, 0.000, -0.041, -0.281, 0.591, 3.430, -3.754, 0.226, -0.000, 22.62
1, 0, -0.162, 0.000, 0.000, 0.000, -0.039, -0.252, 1.117, 3.409, -3.313, -0.761, -0.000, 22.67
1, 0, -0.213, 0.000, 0.000, 0.000, -0.051, -0.305, 1.655, 3.389, -2.674, -1.800, -0.000, 22.79
1, 0, -0.321, 0.000, 0.000, 0.000, -0.077, -0.391, 2.306, 3.369, -2.070, -2.817, -0.000, 22.98
1, 0, -0.500, -0.000, 0.000, 0.000, -0.119, -0.553, 2.443, 3.352, -1.917, -2.706, 0.000, 23.16
1, 0, -0.650, -0.000, 0.000, 0.000, -0.155, -0.704, 2.283, 3.335, -1.755, -2.354, -0.000, 23.32
1, 0, -0.741, -0.000, 0.000, 0.000, -0.177, -0.889, 1.968, 3.634, -2.026, -1.769, -0.000, 23.43
1, 0, -0.761, -0.000, 0.000, 0.000, -0.182, -1.037, 1.487, 3.663, -2.275, -0.895, -0.000, 23.49
1, 0, -0.747, -0.000, 0.000, 0.000, -0.179, -1.128, 0.958, 3.677, -2.503, -0.078, 0.000, 23.50
1, 0, -0.796, -0.000, 0.000, 0.000, -0.191, -1.270, 0.636, 4.712, -2.961, -0.131, 0.000, 23.51
1, 0, -1.051, -0.000, 0.000, 0.000, -0.252, -1.706, 0.496, 7.427, -3.012, -1.902, 0.000, 23.63
1, 0, -1.220, -0.000, 0.000, 0.000, -0.292, -2.002, 0.415, 7.869, -3.280, -1.490, -0.000, 23.73
1, 0, -1.324, -0.000, 0.000, 0.000, -0.317, -2.190, 0.359, 8.153, -3.541, -1.139, -0.000, 23.81
1, 0, -1.388, -0.000, 0.000, 0.000, -0.332, -2.307, 0.319, 8.348, -3.794, -0.847, -0.000, 23.87
1, 0, -1.241, -0.000, 0.000, 0.000, -0.297, -2.071, 0.288, 6.550, -4.005, 0.775, -0.000, 23.81
1, 0, -0.942, 0.000, 0.000, 0.000, -0.226, -1.578, 0.263, 4.341, -3.948, 2.091, 0.000, 23.67
1, 0, -0.730, 0.000, 0.000, 0.000, -0.175, -1.225, 0.241, 3.984, -4.126, 2.030, 0.000, 23.54
1, 0, -0.565, 0.000, 0.000, 0.000, -0.135, -0.951, 0.222, 3.771, -4.306, 1.964, 0.000, 23.41
1, 0, -0.433, 0.000, 0.000, 0.000, -0.104, -0.730, 0.205, 3.636, -4.488, 1.913, -0.000, 23.28
1, 0, -0.323, 0.000, 0.000, 0.000, -0.077, -0.545, 0.190, 3.546, -4.672, 1.881, 0.000, 23.16
