Nombre espacio, Area(m2)
"P04_E05", 27.65
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 0.527, 0.000, 1.101, 0.000, 0.608, 0.895, 0.276, 4.233, -7.640, 0.000, -0.000, 21.57
1, 0, -0.383, 0.000, -1.057, 0.000, -0.448, -0.648, 0.254, 3.847, -3.736, 2.171, -0.000, 21.43
1, 0, -0.313, 0.000, -1.015, 0.000, -0.370, -0.530, 0.236, 3.612, -2.558, 0.937, -0.000, 21.37
1, 0, -0.300, 0.000, -0.976, 0.000, -0.355, -0.507, 0.222, 3.463, -2.755, 1.207, -0.000, 21.28
1, 0, -0.284, 0.000, -0.907, 0.000, -0.336, -0.481, 0.210, 3.366, -2.947, 1.379, 0.000, 21.19
1, 0, -0.266, 0.000, -0.827, 0.000, -0.315, -0.452, 0.200, 3.299, -3.137, 1.498, 0.000, 21.09
1, 0, -0.249, 0.000, -0.745, 0.000, -0.294, -0.423, 0.191, 3.252, -3.325, 1.593, -0.000, 20.99
1, 0, -0.234, 0.000, -0.675, 0.000, -0.276, -0.398, 0.183, 3.303, -3.513, 1.610, 0.000, 20.88
1, 0, -0.213, 0.000, -0.613, 0.000, -0.251, -0.361, 0.269, 3.289, -3.477, 1.356, -0.000, 20.79
1, 0, -0.198, 0.000, -0.627, 0.000, -0.226, -0.316, 0.964, 3.276, -3.010, 0.137, -0.000, 20.78
1, 0, -0.180, 0.000, -0.644, 0.000, -0.182, -0.271, 1.523, 3.264, -2.576, -0.933, 0.000, 20.84
1, 0, -0.178, 0.000, -0.774, 0.000, -0.150, -0.239, 2.191, 3.254, -1.952, -2.152, 0.000, 20.99
1, 0, -0.181, 0.000, -1.042, 0.000, -0.094, -0.189, 2.961, 3.245, -1.365, -3.335, -0.000, 21.21
1, 0, -0.218, 0.000, -1.497, 0.000, -0.090, -0.178, 3.288, 3.237, -1.230, -3.312, -0.000, 21.43
1, 0, -0.246, 0.000, -1.895, 0.000, -0.106, -0.185, 3.133, 3.229, -1.082, -2.847, 0.000, 21.62
1, 0, -0.294, 0.000, -2.086, 0.000, -0.177, -0.281, 2.685, 3.539, -1.359, -2.027, -0.000, 21.75
1, 0, -0.335, -0.000, -2.084, 0.000, -0.286, -0.401, 2.086, 3.576, -1.608, -0.948, 0.000, 21.82
1, 0, -0.367, 0.000, -1.962, 0.000, -0.384, -0.525, 1.348, 3.598, -1.829, 0.121, 0.000, 21.81
1, 0, -0.419, 0.000, -1.895, 0.000, -0.469, -0.657, 0.833, 4.645, -2.275, 0.236, -0.000, 21.79
1, 0, -0.514, 0.000, -2.203, 0.000, -0.591, -0.829, 0.613, 7.381, -2.316, -1.542, 0.000, 21.90
1, 0, -0.593, 0.000, -2.349, 0.000, -0.690, -0.973, 0.487, 7.834, -2.574, -1.142, 0.000, 21.97
1, 0, -0.654, 0.000, -2.397, 0.000, -0.767, -1.085, 0.405, 8.121, -2.824, -0.800, 0.000, 22.03
1, 0, -0.701, 0.000, -2.384, 0.000, -0.825, -1.172, 0.348, 8.310, -3.066, -0.509, -0.000, 22.06
1, 0, -0.663, 0.000, -2.099, 0.000, -0.781, -1.113, 0.308, 6.488, -3.266, 1.126, -0.000, 21.98
1, 0, -0.546, 0.000, -1.666, 0.000, -0.645, -0.920, 0.279, 4.243, -3.200, 2.455, 0.000, 21.82
1, 0, -0.469, 0.000, -1.348, 0.000, -0.553, -0.791, 0.256, 3.857, -3.366, 2.413, 0.000, 21.66
1, 0, -0.408, 0.000, -1.108, 0.000, -0.481, -0.691, 0.239, 3.621, -3.534, 2.362, -0.000, 21.50
